Exclude,不包括,module,Magento_Backup
Exclude media folder from backup,备份中不包括媒体资料夹,module,Magento_Backup
Please enter the password to confirm rollback.,请输入密码以确认反回流程。,module,Magento_Backup
This action cannot be undone.,此动作不能还原。,module,Magento_Backup
User Password,使用者密码,module,Magento_Backup
Please put your store into maintenance mode during rollback processing.,在反回流程时， 请将您的店铺设置为维护模式,module,Magento_Backup
FTP,FTP,module,Magento_Backup
Use FTP Connection,使用FTP连结,module,Magento_Backup
FTP credentials,FTP凭证,module,Magento_Backup
FTP Host,FTP主机,module,Magento_Backup
FTP Login,FTP登录,module,Magento_Backup
FTP Password,FTP密码,module,Magento_Backup
Magento root directory,Magento总目录,module,Magento_Backup
Create Backup,建立备份,module,Magento_Backup
Banners,横幅,module,Magento_Banner
Add Banner,新增横幅,module,Magento_Banner
Save Banner,储存横幅,module,Magento_Banner
Delete Banner,删除横幅,module,Magento_Banner
Save and Continue Edit,储存并继续编辑,module,Magento_Banner
New Banner,新横幅,module,Magento_Banner
Content,内容,module,Magento_Banner
Default Content,预设内容,module,Magento_Banner
No Default Content,没有预设内容,module,Magento_Banner
Banner Default Content for All Store Views,所有商店介面的横幅预设内容,module,Magento_Banner
Store View Specific Content,商店介面具体内容,module,Magento_Banner
Use Default,使用默认,module,Magento_Banner
Related Promotions,相关推广优惠,module,Magento_Banner
ID,ID,module,Magento_Banner
Rule,规则,module,Magento_Banner
Start Date,开始日期,module,Magento_Banner
End Date,结束日期,module,Magento_Banner
Status,状态,module,Magento_Banner
Banner Properties,横幅属性,module,Magento_Banner
Banner Name,横幅名称,module,Magento_Banner
Active,上线中,module,Magento_Banner
Inactive,未上线,module,Magento_Banner
Applies To,适用于,module,Magento_Banner
Any Banner Type,任何横幅类型,module,Magento_Banner
Specified Banner Types,指定的横幅类型,module,Magento_Banner
Specify Types,指定类型,module,Magento_Banner
Banner Information,横幅资料,module,Magento_Banner
Banner,横幅,module,Magento_Banner
Banner Type,横幅类型,module,Magento_Banner
Visibility,可见性,module,Magento_Banner
Delete,删除,module,Magento_Banner
Are you sure you want to delete these banners?,您确定要删除这些横幅？,module,Magento_Banner
Related Banners,相关横幅,module,Magento_Banner
Position,位置,module,Magento_Banner
This rule no longer exists.,规则并不存在。,module,Magento_Banner
This banner does not exist.,横幅并不存在。,module,Magento_Banner
You deleted the banner.,您已删除横幅。,module,Magento_Banner
Something went wrong while deleting banner data. Please review the action log and try again.,删除横幅时出现错误。请查看记录，然后再试一次。,module,Magento_Banner
We cannot find a banner to delete.,我们无法删除横幅。,module,Magento_Banner
This banner no longer exists.,横幅已不存在。,module,Magento_Banner
Edit Banner,编辑横幅,module,Magento_Banner
Please select a banner(s).,请选择横幅。,module,Magento_Banner
You deleted %1 record(s).,您已删除%1纪录。,module,Magento_Banner
Something went wrong while mass-deleting banners. Please review the action log and try again.,删除大量横幅时出现错误。请查看记录，然后再试一次。,module,Magento_Banner
You saved the banner.,已储存横幅。,module,Magento_Banner
We cannot save the banner.,我们无法储存横幅。,module,Magento_Banner
Please enter a name.,请输入名称。,module,Magento_Banner
Please specify default content for at least one store view.,请为至少一个商店介面设定预设内容。,module,Magento_Banner
-- None --,- 没有 -,module,Magento_Banner
Error,错误,module,Magento_Banner
Related Cart Price Rules,相关购物车价格规则,module,Magento_Banner
Related Catalog Price Rules,相关目录价格规则,module,Magento_Banner
Country,国家,module,Magento_Braintree
Allowed Credit Card Types,允许的信用卡类型,module,Magento_Braintree
Add Rule,新增规则,module,Magento_Braintree
Braintree Settlement Report,Braintree Settlement Report,module,Magento_Braintree
"Sorry, but something went wrong",对不起，系统出错,module,Magento_Braintree
We can't initialize checkout.,我们无法初始化结帐。,module,Magento_Braintree
No authorization transaction to proceed capture.,未能获取交易授权。,module,Magento_Braintree
Braintree error response.,Braintree error response.,module,Magento_Braintree
Payment method nonce can't be retrieved.,目前无法检索付款方式nonce。,module,Magento_Braintree
Wrong transaction status,错误的交易状态,module,Magento_Braintree
Authorize,授权,module,Magento_Braintree
Authorize and Capture,授权和获取,module,Magento_Braintree
--Please Select--,-- 请选择 --,module,Magento_Braintree
Please agree to all the terms and conditions before placing the order.,请在确认订单前同意下列所有条款。,module,Magento_Braintree
Paypal account,PayPal 账户,module,Magento_Braintree
Coinbase account,Coinbase 账户,module,Magento_Braintree
Europe bank account,欧洲银行账户,module,Magento_Braintree
Credit card,信用卡,module,Magento_Braintree
Apple pay card,Apple pay,module,Magento_Braintree
Android pay card,Android pay,module,Magento_Braintree
Authorization expired,授权已到期,module,Magento_Braintree
Authorizing,授权中,module,Magento_Braintree
Authorized,已授权,module,Magento_Braintree
Gateway rejected,支付平台被拒绝,module,Magento_Braintree
Failed,失败,module,Magento_Braintree
Processor declined,处理器被拒绝,module,Magento_Braintree
Settled,已处理,module,Magento_Braintree
Settling,处理中,module,Magento_Braintree
Submitted for settlement,提交付款,module,Magento_Braintree
Voided,已作废,module,Magento_Braintree
Unrecognized,无法识别,module,Magento_Braintree
Settlement declined,付款被拒绝,module,Magento_Braintree
Settlement pending,有待付款,module,Magento_Braintree
Settlement confirmed,付款已被确认,module,Magento_Braintree
Sale,销售,module,Magento_Braintree
Credit,信用,module,Magento_Braintree
Credit Card Type,信用卡类型,module,Magento_Braintree
Credit Card Number,信用卡卡号,module,Magento_Braintree
"Please, enter valid Credit Card Number",请输入有效的信用卡号码,module,Magento_Braintree
Expiration Date,过期日,module,Magento_Braintree
"Please, enter valid Expiration Date",请输入有效的到期日,module,Magento_Braintree
Card Verification Number,信用卡验证码,module,Magento_Braintree
"Please, enter valid Card Verification Number",请输入有效的信用卡验证号码,module,Magento_Braintree
ending,结束,module,Magento_Braintree
expires,到期,module,Magento_Braintree
Cancel,取消,module,Magento_BundleStaging
Add Selected Products,新增所选产品,module,Magento_BundleStaging
Add Products to Option,新增产品到选项,module,Magento_BundleStaging
Percent Discount,折扣百分率,module,Magento_Bundle
-- Select --,-- 选择 --,module,Magento_Bundle
Dynamic,多样,module,Magento_Bundle
Fixed,固定,module,Magento_Bundle
Create New Option,建立新的选项,module,Magento_Bundle
Bundle Items,组合产品,module,Magento_Bundle
Add Products to Option,新增产品到选项,module,Magento_Bundle
Close,关闭,module,Magento_Bundle
Delete Option,删除选项,module,Magento_Bundle
What are you looking for?,您在寻找什么？,module,Magento_Bundle
ID,ID,module,Magento_Bundle
Product,产品,module,Magento_Bundle
SKU,产品编码,module,Magento_Bundle
Price,价格,module,Magento_Bundle
Delete,删除,module,Magento_Bundle
Use Default Value,使用预设值,module,Magento_Bundle
"There is no defined renderer for ""%1"" option type.","选项 ""%1""没有指定描绘器。",module,Magento_Bundle
Only implemented for bundle product,仅适用于组合产品,module,Magento_Bundle
"Product with specified sku: ""%1"" is not a bundle product","产品具有特定编码： ""%1""不是一个组合产品",module,Magento_Bundle
Bundle product could not contain another composite product,组合产品不能包含另一个复合产品,module,Magento_Bundle
Id field of product link is required,必须填写产品连结的Id栏位,module,Magento_Bundle
"Can not find product link with id ""%1""","无法找到ID为""%1""的产品连结",module,Magento_Bundle
"Could not save child: ""%1""","未能储存子产品： ""%1""",module,Magento_Bundle
"Product with specified sku: ""%1"" does not contain option: ""%2""",产品编码为'' %1'' 不包含选项''%2'',module,Magento_Bundle
"Child with specified sku: ""%1"" already assigned to product: ""%2""",子产品具有特定产品编码：%1已分配给产品：%2,module,Magento_Bundle
Product with specified sku: %1 is not a bundle product,产品具有特定产品编码：%1不是一个组合产品,module,Magento_Bundle
Requested bundle option product doesn't exist,所要求的捆绑选项产品不存在,module,Magento_Bundle
%fieldName is a required field.,必须填写%名称栏。,module,Magento_Bundle
Requested option doesn't exist,所要求的选项不存在,module,Magento_Bundle
Cannot delete option with id %1,无法删除ID为%1的选项,module,Magento_Bundle
Could not save option,无法储存选项,module,Magento_Bundle
Price Range,价格范围,module,Magento_Bundle
As Low as,低至,module,Magento_Bundle
Together,一起,module,Magento_Bundle
Separately,分别地,module,Magento_Bundle
Please specify product option(s).,请指定产品选项。,module,Magento_Bundle
The options you selected are not available.,您选择的选项并不存在。,module,Magento_Bundle
The required options you selected are not available.,您所选的必填选项并不存在。,module,Magento_Bundle
Please select all required options.,请选择所有必填的选项,module,Magento_Bundle
We can't add this item to your shopping cart right now.,我们现在无法添加此物品到您的购物车。,module,Magento_Bundle
N/A,不适用,module,Magento_Bundle
Percent,百分比,module,Magento_Bundle
We can't save custom-defined options for bundles with dynamic pricing.,我们无法保存含动态价格的自定义指定捆绑选项。,module,Magento_Bundle
Cancel,取消,module,Magento_Bundle
Add Selected Products,新增所选产品,module,Magento_Bundle
Add Option,新增选项,module,Magento_Bundle
New Option,新选项,module,Magento_Bundle
Option Title,选项标题,module,Magento_Bundle
Default Title,预设标题,module,Magento_Bundle
Store View Title,店铺介面标题,module,Magento_Bundle
Input Type,输入类型,module,Magento_Bundle
Drop-down,向下拉,module,Magento_Bundle
Radio Buttons,单一选项按钮,module,Magento_Bundle
Checkbox,选项空格,module,Magento_Bundle
Multiple Select,多选,module,Magento_Bundle
Required,必填,module,Magento_Bundle
Is Default,为预设值,module,Magento_Bundle
Name,名字,module,Magento_Bundle
Default Quantity,默认数量,module,Magento_Bundle
User Defined,用户自订,module,Magento_Bundle
Price Type,价格类型,module,Magento_Bundle
None,无,module,Magento_Bundle
Quantity:,数量：,module,Magento_Bundle
Choose a selection...,选择一个选项…,module,Magento_Bundle
Ship Bundle Items,送货组合产品,module,Magento_Bundle
Position,位置,module,Magento_Bundle
There are no products in this option.,此选项中没有任何产品。,module,Magento_Bundle
Default,默认,module,Magento_Bundle
Ordered,已订购,module,Magento_Bundle
Invoiced,已出发票,module,Magento_Bundle
Shipped,已发货,module,Magento_Bundle
Refunded,已退款,module,Magento_Bundle
Canceled,已取消,module,Magento_Bundle
As low as,低至,module,Magento_Bundle
Regular Price,零售价,module,Magento_Bundle
From,从,module,Magento_Bundle
To,至,module,Magento_Bundle
Buy %1 with %2 discount each,买%1可享每件%2折扣,module,Magento_Bundle
Go back to product details,返回产品详情,module,Magento_Bundle
Customize and Add to Cart,自订和新增到购物车,module,Magento_Bundle
* Required Fields,*必填栏位,module,Magento_Bundle
Your Customization,个人自订,module,Magento_Bundle
Availability,库存,module,Magento_Bundle
In stock,有货,module,Magento_Bundle
Out of stock,缺货,module,Magento_Bundle
Summary,总结,module,Magento_Bundle
%1 x %2,%1 x %2,module,Magento_Bundle
Availability:,库存:,module,Magento_Bundle
Quantity,数量,module,Magento_Bundle
Customize %1,自订 %1,module,Magento_Bundle
No options of this product are available.,该产品没有可用选项。,module,Magento_Bundle
Gift Message,礼品信息,module,Magento_Bundle
From:,从：,module,Magento_Bundle
To:,至：,module,Magento_Bundle
Message:,信息：,module,Magento_Bundle
Product Name,产品名称,module,Magento_Bundle
Subtotal,小计,module,Magento_Bundle
Discount Amount,折扣金额,module,Magento_Bundle
Row Total,此行总数,module,Magento_Bundle
Qty Invoiced,已开发票数量,module,Magento_Bundle
Qty Shipped,已发货数量,module,Magento_Bundle
Always,经常,module,Magento_Captcha
After number of attempts to login,在数次登录失败后,module,Magento_Captcha
Provided form does not exist,提供的样式并不存在,module,Magento_Captcha
Incorrect CAPTCHA,验证码有误,module,Magento_Captcha
Incorrect CAPTCHA.,验证码有误。,module,Magento_Captcha
The account is locked. Please wait and try again or contact %1.,帐户已被锁定。 请稍后再试或联系%1。,module,Magento_Captcha
Please enter the letters from the image,请输入图像中的字母,module,Magento_Captcha
<strong>Attention</strong>: Captcha is case sensitive.,<STRONG>注意</ STRONG>：验证码须按大细阶填写。,module,Magento_Captcha
Reload captcha,刷新验证码,module,Magento_Captcha
Please type the letters below,请输入下列字母,module,Magento_Captcha
Edit Event,编辑事件,module,Magento_CatalogEvent
Add Event,新增事件,module,Magento_CatalogEvent
Events,事件,module,Magento_CatalogEvent
Add Catalog Event,新增目录事件,module,Magento_CatalogEvent
Save and Continue Edit,储存并继续编辑,module,Magento_CatalogEvent
Back to Category,返回目录,module,Magento_CatalogEvent
Edit Catalog Event,编辑目录事件,module,Magento_CatalogEvent
Catalog Event Information,目录事件资讯,module,Magento_CatalogEvent
Category,类别,module,Magento_CatalogEvent
Start Date,开始日期,module,Magento_CatalogEvent
End Date,结束日期,module,Magento_CatalogEvent
Image,图片,module,Magento_CatalogEvent
Sort Order,排序,module,Magento_CatalogEvent
Upcoming,即将到来,module,Magento_CatalogEvent
Open,打开,module,Magento_CatalogEvent
Closed,已关闭,module,Magento_CatalogEvent
Display Countdown Ticker On,显示倒数计时开启,module,Magento_CatalogEvent
Category Page,目录页,module,Magento_CatalogEvent
Product Page,产品页,module,Magento_CatalogEvent
Status,状态,module,Magento_CatalogEvent
[GLOBAL],[全球],module,Magento_CatalogEvent
[WEBSITE],[网页],module,Magento_CatalogEvent
[STORE VIEW],[商店介面],module,Magento_CatalogEvent
Coming Soon,即将推出,module,Magento_CatalogEvent
Sale Ends In,优惠结束在,module,Magento_CatalogEvent
Catalog,目录,module,Magento_CatalogEvent
You deleted the event.,您已删除事件。,module,Magento_CatalogEvent
New Event,新事件,module,Magento_CatalogEvent
Default Values,预设值,module,Magento_CatalogEvent
Something went wrong while saving this event.,储存事件时出现错误。,module,Magento_CatalogEvent
We did not upload your image.,我们没有上传您的图片。,module,Magento_CatalogEvent
You saved the event.,已储存事件。,module,Magento_CatalogEvent
%1 is required.,%1 是必填的。,module,Magento_CatalogEvent
Please make sure the end date follows the start date.,请确定结束日期在开始日期之后。,module,Magento_CatalogEvent
Event for selected category,选定类别的事件,module,Magento_CatalogEvent
Lister Block,Lister Block,module,Magento_CatalogEvent
This product is no longer on sale.,此产品不再优惠之列。,module,Magento_CatalogEvent
Some of these products can no longer be sold.,这里的一些产品不再销售。,module,Magento_CatalogEvent
Select Category,选择类别,module,Magento_CatalogEvent
Use Default Value,使用预设值,module,Magento_CatalogEvent
Days,天／日数,module,Magento_CatalogEvent
Hrs,小时,module,Magento_CatalogEvent
Mins,分钟,module,Magento_CatalogEvent
Sec,秒,module,Magento_CatalogEvent
Preview Sale,预览销售,module,Magento_CatalogEvent
Go To Sale,前往销售,module,Magento_CatalogEvent
View Sale,查看销售,module,Magento_CatalogEvent
Previous,上一个,module,Magento_CatalogEvent
Next,下一个,module,Magento_CatalogEvent
Entity type model '%1' is not found,未找到实体类型模式“%1”,module,Magento_CatalogImportExport
Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType,实体类型模型必须为： \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType,module,Magento_CatalogImportExport
There are no product types available for export.,没有可供汇出的产品类型。,module,Magento_CatalogImportExport
Entity type model must be an instance of Magento\CatalogImportExport\Model\Import\Product\Type\AbstractType,产品类型必须存在 \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType,module,Magento_CatalogImportExport
"Category ""%1"" has not been created.","尚未建立分类""%1""。",module,Magento_CatalogImportExport
File directory '%1' is not readable.,文件目录“%1”不可读取。,module,Magento_CatalogImportExport
File directory '%1' is not writable.,文件目录“%1”不可写入。,module,Magento_CatalogImportExport
Value for 'price' sub attribute in 'store' attribute contains incorrect value,store'属性中'price'子属性包含不正确的值,module,Magento_CatalogImportExport
"Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: 'dropdown', 'checkbox'",“custom_options”属性中'type'子属性包含不正确的值，可接受的值为：'dropdown'，'checkbox',module,Magento_CatalogImportExport
Please enter a value for title.,请输入标题值。,module,Magento_CatalogImportExport
Value for 'price' sub attribute in 'custom_options' attribute contains incorrect value,custom_options'属性中'price'子属性包含不正确的值,module,Magento_CatalogImportExport
Value for 'maximum characters' sub attribute in 'custom_options' attribute contains incorrect value,“custom_options”属性中'maximum characters'子属性包含不正确的值,module,Magento_CatalogImportExport
Value for 'sort order' sub attribute in 'custom_options' attribute contains incorrect value,“custom_options”属性中“'sort order'子属性包含不正确的值,module,Magento_CatalogImportExport
Value for 'value price' sub attribute in 'custom_options' attribute contains incorrect value,“custom_options”属性中'value price'子属性包含不正确的值,module,Magento_CatalogImportExport
This name is already being used for custom option. Please enter a different name.,这个名称已被用于自订选项。请输入另一个不同的名称。,module,Magento_CatalogImportExport
Custom options have different types.,自订选项有不同类型。,module,Magento_CatalogImportExport
Every option entity must have a parent product entity.,每个子产品必须隶属于一个母产品。,module,Magento_CatalogImportExport
Please correct the parameters.,请更正参数。,module,Magento_CatalogImportExport
File '%1' was not found or has read restriction.,未找到文件“%1”或有读取限制。,module,Magento_CatalogImportExport
ALL GROUPS,所有群组,module,Magento_CatalogInventory
Customer Group,客户组,module,Magento_CatalogInventory
Minimum Qty,最少数量,module,Magento_CatalogInventory
Add Minimum Qty,新增最少数量,module,Magento_CatalogInventory
We can't rebuild the index for an undefined product.,我们无法为未订明的产品重建索引。,module,Magento_CatalogInventory
Could not rebuild index for empty products array,无法对空白的产品阵列重建索引,module,Magento_CatalogInventory
Invalid stock id: %1. Only default stock with id %2 allowed,无效的库存编号：%1。 只有预设库存编号%2才有效,module,Magento_CatalogInventory
Invalid stock item id: %1. Should be null or numeric value greater than 0,无效的产品库存编号：%1。应留空或数值大于0,module,Magento_CatalogInventory
Invalid stock item id: %1. Assigned stock item id is %2,无效的产品库存编号：%1。已分配的库存项目编号为%2,module,Magento_CatalogInventory
The stock item for Product is not valid.,产品的库存无效。,module,Magento_CatalogInventory
This product is out of stock.,此产品缺货,module,Magento_CatalogInventory
Some of the products are out of stock.,有些产品缺货。,module,Magento_CatalogInventory
The stock item for Product in option is not valid.,选项产品的库存无效。,module,Magento_CatalogInventory
Undefined product type,未定义的产品类型,module,Magento_CatalogInventory
%1 is not a correct comparison method.,%1 不是正确比较方法。,module,Magento_CatalogInventory
No Backorders,没有再订货,module,Magento_CatalogInventory
Allow Qty Below 0,允许库存数量低于0,module,Magento_CatalogInventory
Allow Qty Below 0 and Notify Customer,允许库存数量低于0并提醒客户,module,Magento_CatalogInventory
In Stock,有货,module,Magento_CatalogInventory
Out of Stock,缺货,module,Magento_CatalogInventory
"Stock Item with id ""%1"" does not exist.",ID为%1的库存产品并不存在。,module,Magento_CatalogInventory
"Unable to remove Stock Item with id ""%1""","无法删除产品库存编号""%1""",module,Magento_CatalogInventory
Unable to save Stock,无法储存库存,module,Magento_CatalogInventory
"Stock with id ""%1"" does not exist.",ID为%1的库存并不存在。,module,Magento_CatalogInventory
"Unable to remove Stock with id ""%1""","无法删除库存编号""%1""",module,Magento_CatalogInventory
Unable to save Stock Status,无法储存库存状态,module,Magento_CatalogInventory
Unable to remove Stock Status for product %1,无法删除产品1%的库存状态,module,Magento_CatalogInventory
Not all of your products are available in the requested quantity.,不是所有产品也有您要求的库存数量,module,Magento_CatalogInventory
"Product with SKU ""%1"" does not exist",产品编码为%1的产品并不存在,module,Magento_CatalogInventory
The fewest you may purchase is %1.,您可以购买的最少数量为 %1,module,Magento_CatalogInventory
Please correct the quantity for some products.,请更正某些产品的数量。,module,Magento_CatalogInventory
The most you may purchase is %1.,您可以购买的最多数量为 %1。,module,Magento_CatalogInventory
"We don't have as many ""%1"" as you requested.",我们的库存量不足“%1”件，达不到您的要求。,module,Magento_CatalogInventory
"We don't have as many ""%1"" as you requested, but we'll back order the remaining %2.",我的库存量不足“%1”件，达不到您的要求，但是我们会延期交付剩余的 %2 件。,module,Magento_CatalogInventory
"We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2.",我们的库存量不足“%1”件，达不到您的要求的数量，所以我们将延期交付剩余的 %2。,module,Magento_CatalogInventory
You can buy %1 only in quantities of %2 at a time.,每次购买%1的数量为%2,module,Magento_CatalogInventory
You can buy this product only in quantities of %1 at a time.,数量有%1时才可购买这种产品。,module,Magento_CatalogInventory
Decimal qty increments is not allowed.,数量必需为整数。,module,Magento_CatalogInventory
Stock Status,库存状态,module,Magento_CatalogInventory
Quantity,数量,module,Magento_CatalogInventory
Advanced Inventory,进阶库存资料,module,Magento_CatalogInventory
%1 is available to buy in increments of %2,增加%2才可购买%1,module,Magento_CatalogInventory
Only %1 left,仅剩余 %1,module,Magento_CatalogInventory
Product availability,产品状态,module,Magento_CatalogInventory
Product Name,产品名称,module,Magento_CatalogInventory
Qty,数量,module,Magento_CatalogInventory
New Permission,新建权限,module,Magento_CatalogPermissions
You already have a permission with this scope.,您已经有这个范围的权限。,module,Magento_CatalogPermissions
(Allow),（允许）,module,Magento_CatalogPermissions
(Deny),（拒绝）,module,Magento_CatalogPermissions
Category Permissions,目录权限,module,Magento_CatalogPermissions
Browsing Category,浏览类别,module,Magento_CatalogPermissions
Display Product Prices,显示产品价格,module,Magento_CatalogPermissions
Add to Cart,新增到购物车,module,Magento_CatalogPermissions
"Yes, for Everyone",是，对所有人,module,Magento_CatalogPermissions
"Yes, for Specified Customer Groups",是，对特定的客户组别,module,Magento_CatalogPermissions
No,否,module,Magento_CatalogPermissions
"No, Redirect to Landing Page",否，重新设定到目标网址,module,Magento_CatalogPermissions
Permission with the same scope,有相同范围的权限,module,Magento_CatalogPermissions
You may need more permissions to access this category.,您需要更多授权来查看此目录。,module,Magento_CatalogPermissions
You may need more permissions to access this product.,您需要更多授权来查看此产品。,module,Magento_CatalogPermissions
"You cannot add ""%1"" to the cart.",您不能新增%1到购物车。,module,Magento_CatalogPermissions
Permissions do not depend on store views.,权限不取决于不同的商店介面。,module,Magento_CatalogPermissions
Website,网站,module,Magento_CatalogPermissions
Customer Group,客户组,module,Magento_CatalogPermissions
Action,操作,module,Magento_CatalogPermissions
-- Please Select --,-- 请选择 --,module,Magento_CatalogPermissions
All Websites,所有网站,module,Magento_CatalogPermissions
All Customer Groups,所有客户群,module,Magento_CatalogPermissions
Allow,允许,module,Magento_CatalogPermissions
Deny,拒绝,module,Magento_CatalogPermissions
Use parent,使用母产品,module,Magento_CatalogPermissions
Future Update in this time range already exists. Select a different range to add a new Future Update.,在这个时段的未来更新已经存在。请选择不同的范围新增一个新的未来更新。,module,Magento_CatalogRuleStaging
Future Update End Time cannot be equal or earlier than Start Time.,未来更新的结束时间不能等于或早于开始时间。,module,Magento_CatalogRuleStaging
Smth went to exception,Smth 除外,module,Magento_CatalogRuleStaging
Delete Rule,删除规则,module,Magento_CatalogRule
Are you sure you want to do this?,您确认要这样做？,module,Magento_CatalogRule
Reset,重置,module,Magento_CatalogRule
Save and Apply,储存并套用,module,Magento_CatalogRule
Save and Continue Edit,储存并继续编辑,module,Magento_CatalogRule
Save,储存,module,Magento_CatalogRule
Catalog Price Rule,目录价格规则,module,Magento_CatalogRule
Add New Rule,新增新规则,module,Magento_CatalogRule
Apply Rules,规则套用,module,Magento_CatalogRule
Conditions,条件,module,Magento_CatalogRule
Conditions (don't add conditions if rule is applied to all products),条件 (如果规则应用于所有产品，则不添加条件),module,Magento_CatalogRule
ID,ID,module,Magento_CatalogRule
Type,类型,module,Magento_CatalogRule
Attribute Set,属性,module,Magento_CatalogRule
SKU,产品编码,module,Magento_CatalogRule
Product,产品,module,Magento_CatalogRule
Promotions,推广,module,Magento_CatalogRule
"We found updated rules that are not applied. Please click ""Apply Rules"" to update your catalog.",我们发现有更新了但未套用的规则。请点击套用规则来更新您的目录。,module,Magento_CatalogRule
We can't apply the rules.,我们无法应用规则。,module,Magento_CatalogRule
You deleted the rule.,您已删除规则。,module,Magento_CatalogRule
We can't delete this rule right now. Please review the log and try again.,我们无法立即删除此规则。请查看日志并重试。,module,Magento_CatalogRule
We can't find a rule to delete.,我们找不到要删除的规则。,module,Magento_CatalogRule
This rule no longer exists.,规则并不存在。,module,Magento_CatalogRule
New Catalog Price Rule,新目录价格规则,module,Magento_CatalogRule
Edit Rule,修改规则,module,Magento_CatalogRule
New Rule,新规则,module,Magento_CatalogRule
Catalog,目录,module,Magento_CatalogRule
You saved the rule.,已储存规则。,module,Magento_CatalogRule
Something went wrong while saving the rule data. Please review the error log.,储存规则资料时出现错误。请检查错误记录。,module,Magento_CatalogRule
Promo,推广,module,Magento_CatalogRule
Unable to save rule %1,无法储存规则%1,module,Magento_CatalogRule
"Rule with specified ID ""%1"" not found.","找不到特定编号""%1""的规则。",module,Magento_CatalogRule
Unable to remove rule %1,无法删除规则%1,module,Magento_CatalogRule
Could not rebuild index for empty products array,无法对空白的产品阵列重建索引,module,Magento_CatalogRule
We can't rebuild the index for an undefined product.,我们无法为未订明的产品重建索引。,module,Magento_CatalogRule
Percentage discount should be between 0 and 100.,折扣百分比应该是0到100之间。,module,Magento_CatalogRule
Discount value should be 0 or greater.,折扣值应为0或更大。,module,Magento_CatalogRule
Unknown action.,未知的动作。,module,Magento_CatalogRule
Update the Product,更新产品,module,Magento_CatalogRule
Rule price,价格规则,module,Magento_CatalogRule
To Fixed Value,为固定值,module,Magento_CatalogRule
To Percentage,为百分比,module,Magento_CatalogRule
By Fixed value,按固定值,module,Magento_CatalogRule
By Percentage,按百分比,module,Magento_CatalogRule
Update product's %1 %2: %3,更新产品的 %1 %2：%3,module,Magento_CatalogRule
Apply as percentage of original,适用于原来的百分比,module,Magento_CatalogRule
Apply as fixed amount,适用于固定金额,module,Magento_CatalogRule
Adjust final price to this percentage,调整最终价格到此百分比,module,Magento_CatalogRule
Adjust final price to discount value,调整最终价格到此折扣值,module,Magento_CatalogRule
Conditions Combination,条件组合,module,Magento_CatalogRule
Product Attribute,产品属性,module,Magento_CatalogRule
Updated rules applied.,已套用更新的规则。,module,Magento_CatalogRule
"You disabled %1 Catalog Price Rules based on ""%2"" attribute.",根据%2，您已停止使用%1的目录价格规则。,module,Magento_CatalogRule
Home,首页,module,Magento_CatalogSearch
Go to Home Page,前往首页,module,Magento_CatalogSearch
Catalog Advanced Search,目录进阶搜寻,module,Magento_CatalogSearch
All,全部,module,Magento_CatalogSearch
Yes,是,module,Magento_CatalogSearch
No,否,module,Magento_CatalogSearch
Results,结果,module,Magento_CatalogSearch
Grid,网格,module,Magento_CatalogSearch
List,列表,module,Magento_CatalogSearch
Search Weight,搜寻重量,module,Magento_CatalogSearch
Relevance,相关性,module,Magento_CatalogSearch
Search results for: '%1',以下内容的搜索结果：“%1”,module,Magento_CatalogSearch
Minimum Search query length is %1,搜寻关键字的最短长度是 %1,module,Magento_CatalogSearch
Please specify at least one search term.,请指定最少一个搜寻条件。,module,Magento_CatalogSearch
%1 and greater,%1及更多／%1及更大,module,Magento_CatalogSearch
up to %1,最多 %1,module,Magento_CatalogSearch
Category,类别,module,Magento_CatalogSearch
%1 and above,%1及以上,module,Magento_CatalogSearch
%1 - %2,%1 - %2,module,Magento_CatalogSearch
"Sorry, something went wrong. You can find out more in the error log.",抱歉，系统出错。请查阅你的错误记录。,module,Magento_CatalogSearch
Bucket does not exist,Busket不存在,module,Magento_CatalogSearch
Product,产品,module,Magento_CatalogSearch
Search Settings,搜寻设置,module,Magento_CatalogSearch
Search,搜寻,module,Magento_CatalogSearch
Advanced Search,进阶搜寻,module,Magento_CatalogSearch
<strong>%1 item</strong> were found using the following search criteria,使用以下的搜索条件找到<strong>%1产品</ strong>,module,Magento_CatalogSearch
<strong>%1 items</strong> were found using the following search criteria,使用以下的搜索条件找到<strong>%1项小册子</ strong>,module,Magento_CatalogSearch
We can't find any items matching these search criteria.,我们找不到任何匹配这些搜索条件的物品。,module,Magento_CatalogSearch
Modify your search.,变更搜索。,module,Magento_CatalogSearch
name,名字,module,Magento_CatalogSearch
Don't see what you're looking for?,没看到您想找的东西？,module,Magento_CatalogSearch
Your search returned no results.,您的搜寻没有任何结果。,module,Magento_CatalogSearch
"Attribute ""%1"" is required.",%1是必须的,module,Magento_CatalogStaging
Enabled,在线,module,Magento_CatalogStaging
Disabled,下线,module,Magento_CatalogStaging
Future Update in this time range already exists. Select a different range to add a new Future Update.,在这个时段的未来更新已经存在。请选择不同的范围新增一个新的未来更新。,module,Magento_CatalogStaging
